date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-12,B52,A7,Senior,Cooke Sarah,SCS1,"Deputy Director, Head, Growth & Investment Dept (GID)",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B53,B44,Senior,Curtis Ian,SCS1,"Deputy Director, Head of Global Partnerships Department",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B54,A10,Senior,Dewdney Richard,SCS1,"Deputy Director, Western Asia and Stabilisation Division",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B55,A3,Senior,Dunn Sarah,SCS1,"Deputy Director, Head of DFID South Africa",Policy & International,0,"70,000","74,999",Policy
Sep-12,B56,A16,Senior,Elliott Marshall,SCS1,"Deputy Director, Head of DFID Tanzania",Country programmes,0,"75,000","79,999",Policy
Sep-12,B57,A6,Senior,Evans Phil ,SCS1,"Deputy Director, Head, DFID Sierra Leone",Country programmes,0,"70,000","74,999",Policy
Sep-12,B58,A19,Senior,Fernie Alistair ,SCS1,"Deputy Director, Head of DFID Kenya and Somalia",Country programmes,0,"70,000","74,999",Policy
Sep-12,B59,A14,Senior,Hallam David,SCS1,"Deputy Director, UNCD",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B60,A12,Senior,Hallam Paula,SCS1,"Deputy Director, Head of HR Advisory Group and Head of Profession, HR",Corporate Performance,NaN,"75,000","79,999",Human Resources
Sep-12,B61,A6,Senior,Hammond Mike,SCS1,"Deputy Director, Head of DFID Zambia",Country programmes,0,"75,000","79,999",Policy
Sep-12,B62,A10,Senior,Hayes Pauline,SCS1,Head of DFID Afghanistan,Country programmes,0,"70,000","74,999",Policy
Sep-12,B63,A6,Senior,Hines Gwen,SCS1,"Deputy Director, Head of DFID Bangladesh",Country programmes,0,"65,000","69,999",Policy
Sep-12,B65,A6,Senior,Ledward Andrea,SCS1,"Deputy Director, Head of DFID Ethiopia",Country programmes,0,"60,000","64,999",Policy
Sep-12,B67,A6,Senior,Mackiggan Keith,SCS1,"Deputy Director, Head of DFID Mozambique",Country programmes,0,"70,000","74,999",Policy
Sep-12,B68,A19,Senior,Mallalieu Mark,SCS1,"Deputy Director, Head DFID South Sudan",Country programmes,0,"70,000","74,999",Policy
Sep-12,B70,A15,Senior,McGillivray Gavin,SCS1,"Deputy Director, Head of Private Sector Department",Policy & International,NaN,"75,000","79,999",Policy
Sep-12,B71,A13,Senior,McKendry Ian,SCS1,"Deputy Director, Caribbean and Overseas Territories",Country programmes,NaN,"70,000","74,999",Policy
Sep-12,B72,A6,Senior,Montgomery Richard,SCS1,"Deputy Director, Head of DFID Nigeria",Country programmes,0,"75,000","79,999",Policy
Sep-12,B73,A6,Senior,O'Neil Dominic,SCS1,"Deputy Director, Head of DFID Nepal
",Country programmes,0,"70,000","74,999",Policy
Sep-12,B74,A21,Senior,Peace Jackie,SCS1,"Deputy Director, Acting Head, Aid Effectivness and Value for Money Dept
",Finance & Corporate Performance,NaN,"60,000","64,999",Policy
Sep-12,B75,A19,Senior,Pepera Sandra,SCS1,"Deputy Director, Head of DFID Sudan",Country programmes,NaN,"70,000","74,999",Policy
Sep-12,B77,A15,Senior,Pycroft Christopher,SCS1,"Deputy Director, DFID DRC",Country programmes,0,"70,000","74,999",Policy
Sep-12,B78,A19,Senior,Rintoul Jane ,SCS1,"Deputy Director, Head of DFID Uganda",Country programmes,0,"65,000","69,999",Policy
Sep-12,B79,A23,Senior,Robinson Mark,SCS1,"Deputy Director, Chief Professional Officer, Governance, Conflict and Social Development
",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B80,A5,Senior,Sanyahumbi Sarah,SCS1,"Deputy Director, Head of DFID Malawi
",Country programmes,0,"65,000","69,999",Policy
Sep-12,B81,A14,Senior,Simmons Melinda,SCS1,"Deputy Director, Europe",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B86,A6,Senior,Taylor Sally,SCS1,"Deputy Director, Head of DFID Ghana
",Country programmes,0,"75,000","79,999",Policy
Sep-12,B87,A15,Senior,Teuten Richard,SCS1,"Deputy Director, Head of International Financial Institutions Department
",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B88,A7,Senior,Trivedy Roy ,SCS1,"Deputy Director, Head of Civil Society Department
",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B89,A10,Senior,Turkington George,SCS1,"Deputy Director, Head of DFID Pakistan
",Country programmes,0,"75,000","79,999",Policy
Sep-12,B91,A20,Senior,Wheeler Tim,SCS1,"Deputy Director, Deputy Chief Scientific Adviser
",Policy & International,NaN,0,0,Policy
Sep-12,B93,A7,Senior,Wyatt Mathew,SCS1,"Deputy Director, Head of Climate and Environment Group
",Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B94,A20,Senior,York Nick,SCS1,Deputy Director and Chief Professional Officer for Evaluation,Policy & International,NaN,"70,000","74,999",Policy
Sep-12,B95,A19,Senior,McCoubrey Andrew,SCS1,"Deputy Director, Head of Africa Regional Department
",Country programmes,NaN,"65,000","69,999",Policy
Sep-12,B97,A15,Senior,Ockenden Jonathan,SCS1,"Deputy Director, UK Executive Director at EBRD
",Policy & International,0,"65,000","69,999",Policy
Sep-12,B98,A16,Senior,Beatie Allison,SCS1,"Deputy Director, Head of Human Development Group",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B99,A6,Senior,Wechsberg Anna,SCS1,"Deputy Director, Head of Africa Directorate",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B100,A7,Senior,Gerry Annabel,SCS1,"Deputy Director, Head of Governance, Open Societies, and Anti-Corruption Department
",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B101,A15,Senior,Mellor Ben,SCS1,"Deputy Director, Head of DFID Sudan",Country programmes,0,"65,000","69,999",Policy
Sep-12,B102,A21,Senior,Johnston David,SCS1,"Deputy Director, Head of Internal Audit and Counter Fraud Unit",Finance & Corporate Performance,NaN,"65,000","69,999",Internal Audit
Sep-12,B103,A13,Senior,Donnelly Emma,SCS1,"Deputy Director, ASCOT",Country programmes,NaN,"65,000","69,999",Policy
Sep-12,B104,A16,Senior,Williams Jane,SCS1,"Deputy Director, Head, Stabilisation Unit
",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B105,A21,Senior,Mallet Kevin,SCS1,"Deputy Director, Finance and Performance",Finance & Corporate Performance,NaN,"65,000","69,999",Finance
Sep-12,B106,A22,Senior,Cameron Lindy,SCS1,"Deputy Director, Middle East and North Africa",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B107,A20,Senior,Linning Mathew,SCS1,"Deputy Director, Research and Evidence",Policy & International,NaN,"65,000","69,999",Policy
Sep-12,B108,A1,Senior,Gnanendran Vel,SCS1,"Deputy Director, Top Management Group",DFID,NaN,"65,000","69,999",Policy
Sep-12,uid-75,B47,Junior,,A1 (G6),Administrator,Corporate Performance,0,"59,265","69,585",Human Resources
Sep-12,uid-76,B47,Junior,,A2 (G7),Administrator,Corporate Performance,0,"47,459","57,441",Human Resources
Sep-12,uid-77,B47,Junior,,A2L (SEO),Administrator,Corporate Performance,0,"38,894","44,817",Human Resources
Sep-12,uid-78,B47,Junior,,B1 (HEO),Administrator,Corporate Performance,0,"29,118","35,225",Human Resources
Sep-12,uid-79,B47,Junior,,B2 (EO),Administrator,Corporate Performance,0,"22,106","27,850",Human Resources
Sep-12,uid-80,B47,Junior,,C1 (AO),Administrator,Corporate Performance,0,"19,249","22,981",Human Resources
Sep-12,uid-81,B47,Junior,,C2 (AA),Administrator,Corporate Performance,0,"15,866","19,839",Human Resources
Sep-12,uid-82,A14,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-83,A14,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-84,B81,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-85,B81,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-86,B81,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-87,B81,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-88,B81,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-89,B81,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-90,B81,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-91,B41,Junior,,A1 (G6),Administrator,Finance & Corporate Performance,0,"59,265","69,585",Information Technology
Sep-12,uid-92,B41,Junior,,A2 (G7),Administrator,Finance & Corporate Performance,0,"47,459","57,441",Information Technology
Sep-12,uid-93,B41,Junior,,A2L (SEO),Administrator,Finance & Corporate Performance,0,"38,894","44,817",Information Technology
Sep-12,uid-94,B41,Junior,,B1D (Faststream),Administrator,Finance & Corporate Performance,0,"26,800","36,827",Information Technology
Sep-12,uid-95,B41,Junior,,B1 (HEO),Administrator,Finance & Corporate Performance,0,"29,118","35,225",Information Technology
Sep-12,uid-96,B41,Junior,,B2 (EO),Administrator,Finance & Corporate Performance,0,"22,106","27,850",Information Technology
Sep-12,uid-97,B41,Junior,,C1 (AO),Administrator,Finance & Corporate Performance,0,"19,249","22,981",Information Technology
Sep-12,uid-98,A20,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-99,A20,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-100,A20,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-101,A20,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-102,A20,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-103,A20,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-104,A20,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-105,B59,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-106,B59,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-107,B59,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-108,B59,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-109,B59,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-110,B59,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-111,B95,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-112,B95,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-113,B95,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-114,B95,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-115,B95,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-116,B95,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-117,B95,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-118,A19,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-119,A19,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-120,A19,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-121,B50,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-122,B50,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-123,B50,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-124,B50,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-125,B50,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-126,B50,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-127,B70,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-128,B70,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-129,B70,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-130,B70,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-131,B70,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-132,B70,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-133,B70,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-134,B71,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-135,B71,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-136,B71,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-137,B71,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-138,B71,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-139,B74,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-140,B74,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-141,B74,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-142,B74,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-143,B74,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-144,B74,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-145,B74,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-146,B48,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-147,B48,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-148,B48,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-149,B48,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-150,B48,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-151,B48,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-152,B38,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-153,B38,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-154,B38,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-155,B38,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-156,B38,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-157,B38,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-158,B42,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-159,B42,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-160,B42,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-161,A6,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-162,A6,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-163,A6,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-164,B44,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-165,A21,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-166,A21,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-167,A21,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-168,A21,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-169,A21,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-170,A21,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-171,A21,Junior,,C2 (AA),Administrator,Policy & International,0,"15,866","19,839",Policy
Sep-12,uid-172,B79,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-173,B79,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-174,B79,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-175,B93,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-176,B93,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-177,B93,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-178,B93,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-179,B93,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-180,B93,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-181,B93,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-182,A12,Junior,,A1 (G6),Administrator,Corporate Performance,0,"59,265","69,585",Human Resources
Sep-12,uid-183,A12,Junior,,A2 (G7),Administrator,Corporate Performance,0,"47,459","57,441",Human Resources
Sep-12,uid-184,A12,Junior,,A2L (SEO),Administrator,Corporate Performance,0,"38,894","44,817",Human Resources
Sep-12,uid-185,A12,Junior,,B1 (HEO),Administrator,Corporate Performance,0,"29,118","35,225",Human Resources
Sep-12,uid-186,A12,Junior,,B2 (EO),Administrator,Corporate Performance,0,"22,106","27,850",Human Resources
Sep-12,uid-187,B94,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-188,B94,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-189,B94,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-190,B94,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-191,B94,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-192,B94,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-193,B94,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-194,B60,Junior,,A1 (G6),Administrator,Corporate Performance,0,"59,265","69,585",Human Resources
Sep-12,uid-195,B60,Junior,,A2 (G7),Administrator,Corporate Performance,0,"47,459","57,441",Human Resources
Sep-12,uid-196,B60,Junior,,A2L (SEO),Administrator,Corporate Performance,0,"38,894","44,817",Human Resources
Sep-12,uid-197,B60,Junior,,B1 (HEO),Administrator,Corporate Performance,0,"29,118","35,225",Human Resources
Sep-12,uid-198,B60,Junior,,B2 (EO),Administrator,Corporate Performance,0,"22,106","27,850",Human Resources
Sep-12,uid-199,B60,Junior,,C1 (AO),Administrator,Corporate Performance,0,"19,249","22,981",Human Resources
Sep-12,uid-200,A15,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-201,A15,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-202,A15,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-203,A15,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-204,A15,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-205,A15,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-206,B87,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-207,B87,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-208,B87,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-209,B87,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-210,B87,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-211,B87,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-212,A2,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-213,A2,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-214,A2,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-215,A2,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-216,A2,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-217,A2,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-218,B54,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-219,B54,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-220,B54,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-221,B54,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-222,B54,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-223,B54,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-224,B54,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-225,B88,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
Sep-12,uid-226,B88,Junior,,A2 (G7),Administrator,Policy & International,0,"47,459","57,441",Policy
Sep-12,uid-227,B88,Junior,,A2L (SEO),Administrator,Policy & International,0,"38,894","44,817",Policy
Sep-12,uid-228,B88,Junior,,B1D (Faststream),Administrator,Policy & International,0,"26,800","36,827",Policy
Sep-12,uid-229,B88,Junior,,B1 (HEO),Administrator,Policy & International,0,"29,118","35,225",Policy
Sep-12,uid-230,B88,Junior,,B2 (EO),Administrator,Policy & International,0,"22,106","27,850",Policy
Sep-12,uid-231,B88,Junior,,C1 (AO),Administrator,Policy & International,0,"19,249","22,981",Policy
Sep-12,uid-232,B52,Junior,,A1 (G6),Administrator,Policy & International,0,"59,265","69,585",Policy
